frame,worker_id,helmet,vest,mask,status
644,5,True,False,False,NO SAFETY VEST
644,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
644,245,False,False,False,MONITORING
645,5,True,False,False,NO SAFETY VEST
645,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
645,245,False,False,False,MONITORING
646,5,True,False,False,NO SAFETY VEST
646,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
647,5,True,False,False,NO SAFETY VEST
647,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
648,5,True,False,False,NO SAFETY VEST
648,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
648,279,False,False,False,MONITORING
649,5,True,False,False,NO SAFETY VEST
649,3,False,False,False,NO HARDHAT | NO SAFETY VEST | NO MASK
649,279,False,False,False,MONITORING
650,5,True,False,False,NO SAFETY VEST
650,3,False,False,False,NO HARDHAT | NO SAFETY VEST
650,279,False,False,False,MONITORING
651,5,True,False,False,NO SAFETY VEST
651,3,False,False,False,NO HARDHAT | NO SAFETY VEST
651,279,False,False,False,MONITORING
652,5,True,False,False,NO SAFETY VEST
652,3,False,False,False,NO HARDHAT | NO SAFETY VEST
653,5,True,False,False,NO SAFETY VEST | NO MASK
653,3,False,False,False,NO HARDHAT | NO SAFETY VEST
654,5,True,False,False,NO SAFETY VEST | NO MASK
654,3,False,False,False,NO HARDHAT | NO SAFETY VEST
655,5,True,False,False,NO SAFETY VEST | NO MASK
655,3,False,False,False,NO HARDHAT | NO SAFETY VEST
656,5,True,False,False,NO SAFETY VEST | NO MASK
656,3,False,False,False,NO HARDHAT | NO SAFETY VEST
657,5,True,False,False,NO SAFETY VEST | NO MASK
657,3,False,False,False,NO HARDHAT | NO SAFETY VEST
658,5,True,False,False,NO SAFETY VEST | NO MASK
658,3,False,False,False,NO HARDHAT | NO SAFETY VEST
659,5,True,False,False,MONITORING
659,3,False,False,False,NO HARDHAT | NO SAFETY VEST
659,291,False,False,False,MONITORING
660,5,True,False,False,MONITORING
660,3,False,False,False,NO HARDHAT | NO SAFETY VEST
660,291,True,False,False,MONITORING
661,5,True,False,False,MONITORING
661,3,False,False,False,NO HARDHAT | NO SAFETY VEST
661,291,False,False,False,MONITORING
662,5,True,False,False,MONITORING
662,3,False,False,False,NO HARDHAT | NO SAFETY VEST
662,291,False,False,False,MONITORING
663,5,True,False,False,MONITORING
663,3,False,False,False,NO HARDHAT | NO SAFETY VEST
663,291,False,False,False,MONITORING
664,5,True,False,False,MONITORING
664,3,False,False,False,NO HARDHAT | NO SAFETY VEST
665,5,True,False,False,MONITORING
665,3,False,False,False,NO HARDHAT | NO SAFETY VEST
666,5,True,False,False,MONITORING
666,3,False,False,False,NO HARDHAT | NO SAFETY VEST
667,5,True,False,False,MONITORING
667,3,False,False,False,NO HARDHAT | NO SAFETY VEST
668,5,True,False,False,MONITORING
668,3,False,False,False,NO HARDHAT | NO SAFETY VEST
669,5,True,False,False,MONITORING
669,3,False,False,False,NO HARDHAT | NO SAFETY VEST
670,5,True,False,False,MONITORING
670,3,False,False,False,NO HARDHAT | NO SAFETY VEST
671,5,True,False,False,NO MASK
671,3,False,False,False,NO HARDHAT | NO SAFETY VEST
672,5,True,False,False,NO MASK
672,3,False,False,False,NO HARDHAT | NO SAFETY VEST
673,5,True,False,False,NO MASK
673,3,False,False,False,NO HARDHAT | NO SAFETY VEST
674,5,True,False,False,NO MASK
674,3,False,False,False,NO HARDHAT | NO SAFETY VEST
675,5,True,False,False,MONITORING
675,3,False,False,False,NO HARDHAT | NO SAFETY VEST
676,5,True,False,False,NO SAFETY VEST
676,3,False,False,False,NO HARDHAT | NO SAFETY VEST
677,5,True,False,False,NO SAFETY VEST
677,3,False,False,False,NO HARDHAT | NO SAFETY VEST
678,5,True,False,False,NO SAFETY VEST
678,3,False,False,False,NO HARDHAT | NO SAFETY VEST
679,5,True,False,False,NO SAFETY VEST
679,3,False,False,False,NO HARDHAT | NO SAFETY VEST
680,5,True,False,False,MONITORING
680,3,False,False,False,NO HARDHAT | NO SAFETY VEST
681,5,True,False,False,MONITORING
681,3,False,False,False,NO HARDHAT | NO SAFETY VEST
682,5,True,False,False,MONITORING
682,3,False,False,False,NO HARDHAT | NO SAFETY VEST
683,5,True,False,False,MONITORING
683,3,False,False,False,NO HARDHAT | NO SAFETY VEST
684,5,True,False,False,MONITORING
684,3,False,False,False,NO HARDHAT | NO SAFETY VEST
